19710101	
-6.05	-1.25
-9.22	-5.97
-8.26	-4.58
-16.73	-7.27
-17.43	-6.33
-8.03	-2.54
-11.68	-3.9
-11.88	-0.66
-13.27	-5.28
-8.89	-3.52
-11.65	-1.78
-7.87	0.09
-14.77	-2
-12.66	-1.55
-3.36	-1.61
-4.96	-1.29
-2.25	0.45
-1.62	0.32
-1.92	2.65
0.13	7.29
0.18	5.08
1.72	8.91
-2.05	7.99
2.63	9.43
-1.26	9.06
-0.41	11.21
4.61	10.74
-0.57	10.02
-1.23	9.37
-1.95	10.46
1.79	12.35
2.02	13.4
-1.48	6.22
-7.24	2.86
-0.72	3.32
-2.14	6.41
-2.71	6.48
0	6.29
0.03	8.62
3.67	11.92
-0.43	9.59
-2.17	9.04
-4.53	9.29
-4.74	12.92
-0.08	11.32
0.61	7.73
1.68	10.35
3.83	6.84
2.49	11.59
-0.74	9.41
0.61	9.05
-1.38	9.41
-3.78	10.18
-2.71	8.3
-1.43	7.17
-3.73	8.51
-4.52	3.99
-7.97	-1.42
-8.37	-0.5
-7.16	-1.41
-5.89	-0.88
-8.95	-0.75
-9.39	-3.33
-11.35	-6.51
-9.78	-6.27
-6.55	-1.52
-12.39	0.42
-9.74	0.05
-2.19	5.18
-7.2	6.5
-4.06	2.11
-6.09	9.15
-2.47	10.86
3.53	10.9
0.57	10.19
4.53	8.34
4	12.67
8.2	15.83
8.01	19
5.5	20
6.22	12.12
5.56	9.43
0.11	9.11
-2.4	12.67
3.83	8.64
3.84	7.25
5.11	9.1
3.43	9.17
3.61	6.85
4.72	8.81
4.2	10.2
6.27	13.33
6.14	12
7.32	15.63
9.23	17.25
2.98	18.07
3.2	19.83
2.53	20.58
5.66	21.09
5.05	19.8
9.17	15.71
2.21	14.17
2.67	13.51
4.16	14.72
-1.48	13.47
-0.22	18.67
6.37	20.32
5.22	17.07
1.43	20.1
2.49	20.46
4.19	19.61
3.44	22.92
9.44	23.79
13.14	20.38
10.31	15.95
5.57	12.45
6.98	18.52
7.23	14.17
-0.62	14.44
2.28	11.98
7.42	13.15
9.43	12.51
7.65	12.81
7.4	15.91
7.37	14.55
8.47	18.36
5.89	18.35
5.63	18.02
3.8	21.31
5.46	22.52
13.05	24.52
8.24	25.37
7.75	25.76
6.96	25.96
8.15	26.6
11.23	27.22
10.77	26.95
12.92	28.08
12.76	28.51
12.04	27.82
15.56	27.22
11.37	25.95
10.55	22.2
9.8	23.39
13.04	24.56
12.73	24.33
10.23	24.63
9.14	19.66
6.32	22.41
12.14	20.47
14.21	20.9
13	18.88
12.32	24.49
11.21	25.54
11.07	25.05
10.27	26.63
12.64	25.75
11.35	24.43
11.93	22.33
13.52	22.71
13.53	24.18
10.73	23.93
10.41	19.85
10.37	21.36
5.31	23.79
13.51	26.46
10.2	23.17
9.75	21.41
9.72	18.81
5.6	19.5
10.99	19.74
11.9	25.49
12.29	23.85
12.96	24.53
13.31	24.4
14.09	22.1
11.77	27.29
13.12	24.13
12.43	23.42
12.26	21.45
6.55	19.95
7.87	16.94
10.36	23.2
9.48	23.67
13.33	25.78
11.89	26.49
13.65	25.36
12.29	28.14
15.09	27.69
11.58	30.16
14.15	30.36
14.56	30.8
14.3	32.38
13.96	30.12
13.48	24.73
10.48	26.53
