19710101	
-5.81	-1.08
-9.32	-6.13
-8.12	-4.55
-16.42	-7.15
-17.44	-6.37
-8.02	-2.44
-12.19	-4.48
-11.97	-0.77
-13.59	-5.33
-9.25	-4
-11.81	-2.03
-7.71	0.07
-14.74	-1.73
-12.57	-1.73
-3.21	-1.61
-4.86	-1.37
-2.1	0.41
-1.31	0.3
-1.57	2.61
0.34	6.45
0.25	4.93
1.84	9.02
-1.71	8.05
2.82	9.46
-1.55	9.09
-0.32	11.23
5.11	10.58
-0.5	10.08
-1.18	9.31
-1.81	10.55
2.04	12.41
1.85	13.4
-1.34	5.84
-7.24	2.7
-0.43	3.19
-2.61	6.36
-3.37	6.65
-0.09	6.08
-0.25	8.44
3.67	11.87
-0.52	9.49
-2.17	8.94
-4.57	9.06
-4.78	12.88
-0.13	11.23
0.68	7.57
1.55	10.1
3.88	6.64
2.45	11.33
-0.84	9.35
0.15	8.87
-1.98	9.34
-3.61	10.34
-2.65	8.03
-1.53	6.9
-3.61	8.3
-4.19	3.95
-7.89	-1.68
-8.42	-0.7
-6.75	-1.53
-5.49	-0.94
-8.44	-0.93
-9.03	-3.38
-11.05	-6.6
-9.32	-6.22
-6.11	-1.6
-11.99	0.21
-9.79	-0.12
-1.83	4.99
-7.02	6.42
-3.44	1.93
-5.75	9.1
-2.15	10.8
4.04	10.95
0.82	9.78
4.85	8.27
4.32	12.65
8.83	15.58
8.73	18.69
6.09	19.69
6.4	11.86
6.28	9.35
0.59	9.05
-2.04	12.66
4.25	8.69
4.23	7.06
5.65	8.91
3.79	8.89
4.05	6.84
5.13	8.62
4.8	9.83
6.82	12.96
6.8	11.72
7.79	15.31
9.8	17.14
3.56	17.91
3.73	19.7
2.86	20.4
6.01	20.91
5.45	19.51
9.76	15.45
2.6	13.85
3.4	13.26
4.77	14.66
-0.96	13.24
0.1	18.5
6.61	20.14
5.48	16.88
1.92	19.91
2.76	20.32
4.71	19.4
3.95	22.73
9.73	23.66
14	20.2
10.92	15.75
6.01	12.31
7.48	18.31
7.9	14
-0.12	14.27
2.73	11.76
7.88	12.5
9.93	12.39
8.11	12.42
7.93	15.57
8.01	14.3
9.1	18.08
6.4	18.03
5.76	17.77
4.15	21.06
5.84	22.2
13.31	24.05
8.48	25.12
8.09	25.51
7.26	25.75
8.49	26.33
11.36	27.06
10.96	26.72
13.28	27.86
13.15	28.36
12.36	27.58
15.97	26.95
11.76	25.68
10.79	22.07
10.13	23.2
13.75	24.29
13.58	24.05
10.5	24.43
9.3	19.69
6.68	22.17
12.57	20.24
14.77	20.65
13.38	18.64
12.6	24.27
11.62	25.32
11.46	24.83
10.69	26.41
12.77	25.53
11.63	24.24
12.29	22.1
13.92	22.46
13.95	23.9
11.02	23.68
10.77	19.72
10.8	21.2
5.62	23.56
14.02	26.21
10.48	22.96
10.16	21.1
10.08	18.58
6.05	19.28
11.29	19.51
12.37	25.31
12.69	23.63
13.18	24.33
13.79	24.14
14.61	21.87
12.19	27.09
13.53	23.69
12.89	23.16
12.73	21.26
6.9	19.7
8.44	16.8
10.7	23.1
9.89	23.49
13.83	25.64
12.35	26.31
14.19	25.07
12.44	27.84
15.59	27.41
11.88	29.94
14.54	30.05
14.95	30.46
14.77	32.08
14.38	29.87
14.01	24.52
10.98	26.37
12.49	28.78
14.64	28.84
16.08	23.91
14.64	21.34
12.42	22.3
11.09	21.88
8.08	22.81
8.72	24.88
11.2	25.78
14.21	27.65
11.74	28.85
12.95	29.61
13.2	30.07
18.32	27.43
16.66	26.46
17.77	25.29
16.92	27.75
15.87	30.52
16.42	31
16.63	30.48
16.7	29.58
16.14	31.56
16.67	34.37
16.65	29.95
12.74	25.15
9.28	26.41
10.13	29.16
15.36	24.91
12.3	25.85
11.56	30.19
13.18	31.8
18.69	29.01
16.89	24.79
8.88	26.29
8.58	28.2
12.46	29.19
10.98	30.03
12.16	28.16
12.35	26.93
13.25	22.75
9.92	20.48
10.82	25.86
15.17	22.19
12.47	23.88
8.07	25.51
10.92	27.48
14.2	20.44
9.21	21.31
7.19	23.02
9.53	22.61
8.81	24.35
9.07	24.4
9.91	20.28
6.05	18.05
7.28	15.21
4.43	16.88
4.74	20.61
8.29	16.1
7.28	14.9
6.69	18.81
11.1	17.84
6.1	13.42
7.7	12.53
2.36	12.13
1.86	16.13
3.16	17.87
2.87	20.45
3.69	21.2
4.6	22.25
4.89	22.89
5.47	22.19
9.02	19.73
8.73	23.97
11.25	21.25
7.21	19.71
11.4	15.91
11.04	14.78
10.1	18.32
4.92	20.22
4.34	21.36
6.25	22.67
6.14	15.11
0.62	11.99
-2.87	17.58
0.23	22.7
0.32	20.06
1.52	19.9
2.37	21.25
2.17	20.98
5.22	21.16
6.8	20.97
5.88	16.93
1.89	6.29
-3.38	9.21
-3.25	10.23
-1.18	17.46
1.1	16.18
2.06	17.04
4.12	19.15
9.44	25.88
3.63	20.65
1.73	23.43
5.39	13.85
2.36	9.78
-3.34	7.88
-6.87	9.45
-4.41	6.71
-7.03	8.05
-4.18	10.94
4.75	9.44
6.11	13.89
1.3	13.11
-1.24	18.28
3.44	18.51
7.96	16.63
2.69	15.36
9.7	18.33
7.71	15.46
7.22	10.56
7.79	9.08
5.59	7.09
4.15	6.86
1.78	11.25
0.81	9.51
0.78	7.69
4.27	8.39
2.22	15.54
0.25	1.65
-8.18	2.6
-1.6	0.25
-2.24	-0.54
-13.76	-2.24
-13.79	-4.23
-10.95	0.23
-8.67	1.69
-7.18	0.16
0.36	1.19
0.38	1.19
0.55	1.48
1.07	2.29
0.79	2.83
-0.3	4.02
-2.52	3.67
-0.47	9.41
4.46	7.78
1.64	8.58
-4.42	1.32
-6.71	1.41
-1.34	7.11
-0.55	10.07
-1.72	9.47
-3.71	6.51
-3.68	7.66
-2.31	8.21
-3.2	7.16
-4.78	6.01
-5.62	-1.28
-2.58	0.07
0.25	4.2
-1.45	9.12
-1.59	8.74
0.04	7.73
-2.78	5.71
-4.44	4.25
-3.6	0.26
-4.11	-0.96
-2.32	-0.69
-0.4	0.67
-0.05	0.65
0.33	1.15
-0.05	1.13
-0.76	0.86
0.71	1.51
0.62	2.52
0.42	1.48
-0.08	0.96
-0.65	2.26
-0.14	1.24
-1.39	0.06
-0.87	1.29
-0.82	0.85
-6.36	-0.57
-9.77	-2.94
-6.24	-3.79
-6.83	-5.13
-10.34	-6.01
-9.47	-6.48
-8.49	-3.42
-7.77	-2.91
-3.35	-0.15
-7.33	0.81
-9.24	-1.16
-9.48	-1.87
-3.97	-1.38
-9.46	-1.72
-5.36	2.69
-2.9	0.63
-2.09	1.03
-6.77	-1.29
-7.58	-1.36
-3.46	-0.97
-4.53	-0.57
-8.64	-1.99
-9.67	-3.11
-6.33	-1.59
-7.21	-0.5
-1.03	7.62
-1.02	8.49
-0.08	5.77
1.09	3.89
1.01	11.2
1.37	6.49
2.9	5.66
0.22	6.6
3.01	5.91
-2.83	8.46
-1.31	10.18
2.74	13.59
0.5	8.98
1.6	12.67
0.09	6.67
3.35	4.59
4.05	8.16
3.29	8.69
4.89	7.13
4.19	7.25
4.97	8.26
5.34	8.99
6.71	8.47
5.97	9.75
3.42	8.81
5.32	7.55
4.47	8.15
3.05	9.43
4.75	7.86
4.71	14.15
9.08	15.6
7.76	15.62
5.04	15.35
4.96	10.64
-2.18	3.77
-5.75	2.66
-6.17	8.01
-3.12	12.89
-0.81	16.37
1.18	16.62
0.84	16.25
0.64	16.29
-0.34	16
1.16	16.41
2.26	17.62
1.74	18.77
1.99	14.97
-2.37	13.51
-0.7	20.72
8.32	16.5
6.45	17.61
3.18	12.54
2.59	14.92
2.31	20.36
5.02	18.45
4.49	13.36
7.81	20.43
8.58	19.81
10.55	16.86
8.6	14.41
4.68	19.5
7.6	22.68
9.89	18.06
6.68	15.77
9.77	16.63
10.73	15.35
10.19	13.27
9.29	11.65
9.13	13.15
9.43	11.62
8.41	14.57
7.71	11.41
8.12	13.37
7.97	12.85
9.7	15.18
11.69	16.77
4.89	18.08
8.78	15
4.01	10.47
3.12	10.19
0.96	12.61
2.88	11.4
-1.01	13.66
1.79	18.03
3.97	20.39
4.65	22
10.07	16.26
8.52	13.34
8.53	16.49
9.67	19.55
9.63	19.39
8.84	20.02
9.04	21.59
9.57	21.34
10.31	14.15
7.4	19.12
8.57	13.59
10.53	18.52
12.69	17.15
12.49	18.83
8.13	20.22
6.13	19.15
12.46	22.92
12.93	20.36
10.11	19.6
7.67	21.86
8.16	23.5
9.56	25.62
11.85	25.07
11.73	26.84
10.8	23.79
9.07	17.13
7.93	20.49
9.14	24.34
13.4	21.44
10.95	16.55
10.82	16.2
11.62	20.08
8.04	23.64
10.97	25.79
13.79	26.48
15.78	27.57
15	26.77
13.39	22.66
11.28	26.58
13.41	26.91
13.25	27.11
13.3	25.07
13.7	23.59
14.78	26.05
16.34	25.2
13.7	20.87
11.81	20.38
8.82	25.43
13	24.42
12.42	24.94
14.26	27.55
15.01	25.47
12.5	18.8
9.69	20.88
8.61	23.92
11.11	25.23
15.57	25.62
15.95	26.43
14.97	24.9
12.65	22.15
13.45	22.77
10.39	22.94
14.81	22.58
12.87	24.03
15.18	25.38
16.7	24.66
13.9	27.53
14.66	31.01
17.61	30.77
15.31	23.35
12.03	15.87
13.54	14.73
14.32	17.85
15.35	25.66
17.63	28.64
17.36	28.43
17.16	28.8
16.48	28.05
