19710101	
-6.1	-1.26
-9.68	-6.15
-8.14	-4.3
-16.16	-6.68
-17.42	-6.31
-8.12	-2.38
-13.17	-4.43
-12.53	-0.55
-13.35	-4.96
-9.76	-3.89
-12.51	-1.74
-8.04	0.45
-14.8	-1.39
-12.71	-1.48
-3.37	-1.55
-4.8	-1.46
-2.31	0.47
-1.45	0.39
-1.64	2.64
0.01	5.78
-0.01	4.86
1.5	8.92
-1.92	8.15
2.6	9.19
-1.62	9.17
-0.53	11.24
4.64	10.62
-0.63	10.23
-1.42	9.47
-1.99	10.5
2.18	12.23
1.46	13.15
-1.43	5.91
-7.23	2.68
-0.71	3.11
-2.98	6.41
-3.64	6.73
-0.4	6.15
-0.43	8.43
3.61	11.75
-0.05	9.33
-2.28	8.7
-4.65	8.83
-4.71	12.8
0.02	11.25
0.83	7.32
1.48	10.03
3.58	6.55
2.21	11.26
-0.93	9.43
0.19	8.83
-1.96	9.29
-3.4	10.35
-2.58	7.92
-1.36	6.93
-3.54	8.18
-4.58	3.94
-8.63	-2.05
-8.67	-0.88
-7.05	-1.9
-6.07	-1.21
-8.87	-1.08
-9.7	-3.46
-11.7	-6.86
-9.78	-6.4
-6.57	-1.61
-12.12	0.35
-10.27	-0.11
-2.28	5.03
-7.33	6.32
-3.97	1.88
-6.26	9.03
-2.79	10.64
3.71	10.93
-0.06	9.26
4.28	8.33
3.52	12.7
8.46	15.54
8.03	18.48
6.25	19.59
5.76	11.76
5.59	9.23
0	8.9
-2.24	12.54
3.97	8.57
3.77	6.95
5.26	8.74
3.25	8.76
3.65	6.82
4.74	8.48
4.06	9.69
6.26	12.74
6.18	11.52
7.03	15.19
9.24	16.61
3.16	17.72
3.42	19.3
2.43	20.18
5.71	20.78
5	19.52
9.32	15.28
2.42	13.69
3.39	13.16
4.48	14.43
-1.32	12.99
-0.26	18.36
6.08	20.11
4.71	16.54
1.46	19.66
2.62	20.2
4.81	19.24
3.57	22.52
8.79	23.47
13.44	20.07
10.34	15.37
5.56	12.1
7.01	18.41
7.31	13.9
-0.49	14.12
2.3	11.76
7.4	12.27
9.34	12.25
7.6	12.23
7.43	15.31
7.66	14.07
8.84	18.01
6.05	17.78
5.35	17.51
3.78	20.99
5.61	21.98
12.92	24.01
8.08	24.94
7.73	25.35
6.85	25.65
8.17	26.3
10.81	26.8
10.45	26.59
12.61	27.71
12.52	28.2
11.62	27.61
15.26	26.98
11.1	25.55
9.96	21.94
9.56	23.22
12.83	24.35
12.87	24.05
10.17	24.26
9.02	19.42
6.3	21.88
12.25	20.17
14.23	20.63
13.25	18.33
12.54	24.17
11.57	25.21
11.38	24.62
10.4	26.33
12.34	25.51
11.13	24.19
12.38	21.94
13.75	22.37
13.51	23.99
10.69	23.59
10.42	19.36
10.39	21.08
5.46	23.54
13.76	26.18
9.84	22.66
9.39	21.02
10.18	18.48
5.84	19.06
10.97	19.22
12.21	24.93
12.34	23.45
12.98	24.17
13.25	23.98
14.49	21.63
11.93	26.86
13.34	23.44
12.5	23.11
12.52	21.15
6.66	19.44
7.94	16.6
10.33	22.75
9.6	23.18
13.37	25.46
11.93	26.17
13.78	25.13
11.88	27.66
15.35	27.34
11.48	29.88
14.08	30.14
14.58	30.41
14.27	32.19
13.97	29.47
13.71	24.52
10.69	25.97
12.08	28.83
14.16	28.64
15.38	23.45
14.11	21.4
11.95	22.2
10.73	21.77
7.66	22.8
8.3	24.83
10.79	25.7
13.94	27.57
11.4	28.82
12.55	29.61
12.75	30.13
17.77	27.42
16.14	26.5
17.22	25.34
16.67	28.05
15.69	30.55
16.23	30.99
16.69	30.36
16.69	29.47
15.96	31.36
16.73	34.51
16.45	30.17
12.54	25.09
9.31	26.36
10.26	29.12
15.36	24.94
12.23	25.78
11.65	30.13
13.37	31.84
18.85	28.75
16.61	24.6
8.85	26.2
8.69	28.22
12.59	29.23
10.99	30.04
12.1	28.05
12.35	26.74
13.29	22.21
10.24	20.47
10.85	25.68
15.2	22
12.35	23.57
8.25	25.38
10.87	27.32
14.14	20.69
9.21	21.22
7.2	22.8
9.56	22.36
8.72	24.21
9.19	24.39
10	19.99
6.08	17.95
7.37	15.04
4.22	16.72
4.73	20.65
7.96	16.42
7.12	14.7
6.37	18.44
10.83	17.71
6.25	13.43
7.41	12.53
2.22	11.93
1.7	16.09
3.16	17.83
2.74	20.1
3.64	21.02
4.65	22.24
5.04	22.87
5.37	22.1
9.29	19.59
8.57	23.82
11.1	20.79
7.14	19.65
11.18	15.83
10.97	14.72
9.99	18.21
4.95	20.1
4.61	21.24
6.24	22.62
5.92	15.26
0.92	11.76
-2.72	17.5
0.2	22.5
0.38	19.8
1.58	19.8
2.43	21.16
2.36	20.85
5.06	20.97
6.19	20.91
5.59	16.79
1.98	6.25
-3.49	9.02
-3.61	10.15
-0.98	17.42
0.91	15.84
2.26	17.33
4.34	19.06
9.45	25.63
3.72	20.35
2	23.32
5.69	13.79
2.25	9.58
-3.57	7.65
-6.74	9.31
-4.17	6.82
-6.99	7.96
-4.45	10.92
4.51	9.27
5.83	13.47
0.96	13
-1.43	18.05
2.51	18.16
6.43	16.04
2.31	14.8
8.85	17.88
6.99	14.73
7	10.09
7.26	8.74
5.07	6.67
3.68	6.69
1.17	10.84
0.61	9.35
0.41	7.32
3.87	8.15
1.71	15.47
-0.2	1.43
-8.37	2.47
-1.99	0.12
