19710101	
-5.81	-0.78
-8.91	-5.94
-8.29	-4.64
-17.2	-7.27
-17.44	-6.24
-7.9	-2.41
-10.83	-4.19
-11.31	-0.72
-13.27	-5.38
-8.57	-3.79
-11.09	-2.04
-7.74	0.04
-14.59	-1.85
-12.48	-1.72
-3.27	-1.51
-5.16	-1.1
-2.25	0.55
-1.62	0.36
-1.95	2.65
0.34	7.41
0.38	5.18
1.86	9.17
-1.85	8.2
2.77	9.83
-1.12	9.19
-0.16	11.32
4.9	10.73
-0.35	10
-0.96	9.25
-1.68	10.69
1.7	12.64
2.44	13.6
-1.15	5.82
-7.06	2.61
-0.18	3.16
-1.96	6.16
-2.65	6.47
0.4	5.93
0.19	8.36
3.86	11.88
-0.61	9.52
-1.89	9.04
-4.28	9.14
-4.61	12.76
-0.04	11.16
0.73	7.73
1.85	10.13
4.26	6.76
2.83	11.3
-0.55	9.19
0.5	8.82
-1.5	9.27
-3.67	10.22
-2.55	8.06
-1.41	6.78
-3.48	8.31
-3.8	3.98
-7.18	-1.35
-8.02	-0.59
-7.9	-1.37
-6.42	-0.89
-9.55	-0.9
-9.88	-3.5
-11.82	-6.51
-10.37	-6.28
-7.16	-1.77
-13.28	-0.03
-10.47	-0.27
-2.81	4.83
-7.97	6.29
-4.53	1.89
-6.71	8.97
-2.98	10.75
2.86	10.77
0.21	10.29
3.97	8.09
3.63	12.42
7.6	15.62
7.67	18.87
4.44	19.75
5.67	11.98
5.26	9.3
-0.37	9.01
-3.23	12.53
3.05	8.63
3.21	7.13
4.49	9.01
2.88	9.02
2.97	6.69
4.06	8.65
3.91	10.07
5.78	13.33
5.81	11.99
6.9	15.5
8.71	17.4
2.47	17.95
2.59	19.89
1.91	20.45
5.07	20.93
4.52	19.46
8.59	15.53
1.42	14.06
1.89	13.32
3.48	14.63
-2.09	13.35
-0.92	18.47
5.67	20.09
4.91	17.02
0.91	19.97
1.75	20.26
3.23	19.45
2.8	22.79
9.03	23.68
12.66	20.21
9.82	15.97
5.01	12.33
6.44	18.11
6.77	13.97
-1.24	14.28
1.8	11.66
6.78	13.11
8.85	12.33
7.03	12.71
6.78	15.84
6.61	14.44
7.66	18.15
5.16	18.28
4.93	17.96
3.1	21.11
4.67	22.41
12.29	24.32
7.53	25.25
7.09	25.61
6.3	25.75
7.42	26.41
10.63	27.12
10.15	26.8
12.44	27.92
12.2	28.34
11.62	27.57
15.08	27
10.89	25.79
10.19	22.03
9.21	23.12
12.71	24.28
12.25	24.09
9.5	24.47
8.38	19.52
5.62	22.4
11.39	20.23
13.61	20.63
13.75	18.95
12.99	24.24
11.83	25.31
11.8	25.01
11.35	26.38
13.81	25.48
12.58	24.13
12.44	22.25
14.27	22.52
14.39	23.84
11.74	23.62
11.38	19.79
11.34	21.13
6.14	23.51
14.27	26.24
11.55	23.07
10.99	21.11
10.1	18.56
6.51	19.37
11.99	19.66
12.66	25.56
13.12	23.75
13.88	24.31
14.29	24.23
14.75	21.96
12.61	27.07
13.93	23.94
13.42	23.19
13.02	21.2
7.46	19.83
7.28	16.82
9.4	23.2
8.6	23.63
12.57	25.71
11.12	26.36
12.95	25.1
11.52	28.04
14.19	27.5
10.69	29.94
13.34	30.1
13.86	30.61
13.79	32.03
13.23	30.12
12.62	24.46
9.62	26.53
11.38	28.7
13.53	28.92
15.19	24.54
13.55	21.27
11.32	22.38
9.88	21.96
6.99	22.74
7.66	24.8
10.16	25.72
12.82	27.62
10.68	28.77
11.81	29.46
12.12	29.86
17.35	27.42
15.65	26.29
16.78	25.27
17.46	27.49
16.41	30.38
17.12	30.97
17.13	30.39
16.88	29.66
16.68	31.55
17.2	34.23
17.42	29.57
13.39	25.09
9.58	26.5
10.5	29.08
15.61	24.77
12.09	25.84
11.78	30.15
13.6	31.71
19.03	29.26
17.39	24.98
9.41	26.26
9.1	28.11
12.8	29.15
11.25	29.87
12.7	28.41
12.66	27.16
13.59	23.03
10.49	20.49
10.7	26.04
15.52	22.51
12.91	24.05
8.48	25.48
11.24	27.47
14.56	20.57
9.75	21.31
7.73	23.08
10.04	22.85
9.32	24.41
9.32	24.33
10.25	20.56
6.37	18.15
7.59	15.34
4.97	16.8
5.06	20.31
9.26	15.72
7.96	15.35
7.38	18.97
11.6	17.82
6.41	13.55
8.3	12.49
2.9	12.35
2.43	16
3.64	17.75
3.42	20.59
4.18	21.25
5.04	22.29
5.49	22.84
6.22	22.24
9.1	19.85
9.21	23.98
11.59	21.85
7.89	19.94
11.89	16.05
11.43	14.65
10.86	18.31
5.28	20.21
4.58	21.44
6.59	22.51
6.63	15.15
0.82	12.17
-2.54	17.55
0.6	22.73
0.7	20.35
1.9	19.98
2.75	21.3
2.52	21.08
5.74	21.27
7.9	21
6.43	16.87
2.24	6.31
-2.99	9.27
-2.21	10.19
-0.9	17.33
1.93	16.49
2.35	16.67
4.41	19.11
9.89	25.74
4.02	20.75
1.87	23.26
5.81	14
2.76	9.96
-2.77	8.14
-6.62	9.48
-4.15	6.62
-6.71	8.11
-5.3	10.67
3.74	9.41
5.14	13.87
0.49	12.98
-2.28	18.18
3.48	18.6
8.3	16.88
1.91	15.57
8.69	18.5
7.43	15.85
6.03	10.85
6.92	9.13
4.72	7.2
3.22	6.72
1.15	11.28
-0.34	9.32
-0.05	7.74
3.39	8.34
1.51	15.28
-0.72	1.65
-9.2	2.35
-2.75	0.08
-3.16	-0.62
-14.9	-2.38
-14.57	-4.52
-12.21	-0.05
-9.29	1.69
-8.37	0.08
0.04	1.09
0.14	1.15
0.44	1.57
0.93	2.37
0.81	3.09
-0.22	4.34
-2.84	3.73
-0.66	9.75
4.55	7.9
1.68	8.57
-4.61	1.67
-6.99	1.22
-1.45	6.84
-0.8	10.02
-1.92	9.76
-3.87	6.19
-3.83	7.82
-2.49	8.56
-3.17	7.48
-4.97	6.33
-5.47	-1.03
-2.56	0.17
0.11	4.06
-1.62	8.87
-1.97	8.94
-0.31	8.03
-2.91	5.65
-4.69	3.82
-3.71	0.52
-3.87	-0.93
-2.39	-0.45
-0.45	0.89
-0.11	0.94
0.25	1.43
-0.17	1.32
-0.85	1.15
0.7	1.79
0.49	2.83
0.41	1.8
0.11	1.36
-0.29	2.62
0.17	1.68
-1.12	0.48
-0.92	1.46
-0.85	1.04
-6.39	-0.32
-9.39	-2.8
-6.18	-3.62
-6.89	-4.84
-10.48	-5.81
-9.56	-6.27
-8.61	-3.25
-7.39	-2.61
-3.51	0.09
-7.51	0.99
-8.99	-1
-9.31	-1.61
-3.93	-1.15
-9.06	-1.56
-4.74	2.8
-2.54	0.89
-1.72	1.29
-7.34	-0.79
-8.74	-1.2
-3.15	-0.85
-4.56	-0.48
-8.57	-1.93
-10	-2.96
-6.16	-1.55
-7.07	-0.45
-0.77	8.84
-0.26	9.6
0.14	5.98
1.32	3.96
1.33	11.12
1.57	6.55
3.08	5.54
0.4	6.34
3.15	5.75
-2.57	8.52
-1.06	10.15
2.61	13.42
0.7	8.81
1.77	12.92
0.33	7.17
3.5	4.6
4.26	8.2
3.5	8.61
5.03	7.14
4.31	7.1
5.17	8.18
5.69	8.95
6.94	8.46
5.08	9.83
2.7	8.62
4.37	7.6
3.39	8.16
1.8	9.45
3.83	8.05
3.59	14.2
8.06	15.95
6.85	16.11
4.08	15.23
4.07	10.74
-3.24	3.94
-6.56	2.78
